timestamps,EC1_Compressor_Running_Speed,AC_Set_Speed,AC_Enable_Disable_Compressor,AcDrvrIsRunOk
69.99999999999602,5399.5,5362,1,1
70.09999999999599,5351.0,5327,1,1
70.19999999999601,5351.5,5330,1,1
70.29999999999603,5322.5,5356,1,1
70.399999999996,5338.5,5346,1,1
70.49999999999596,5358.5,5288,1,1
70.59999999999599,5349.0,5240,1,1
70.69999999999601,5334.5,5243,1,1
70.79999999999598,5264.0,5259,1,1
70.89999999999594,5225.0,5303,1,1
70.99999999999596,5248.0,5271,1,1
71.09999999999599,5271.5,5297,1,1
71.19999999999595,5306.0,5300,1,1
71.29999999999592,5275.0,5276,1,1
71.39999999999594,5300.5,5252,1,1
71.49999999999596,5294.0,5215,1,1
71.59999999999593,5260.5,5236,1,1
71.6999999999959,5236.5,5281,1,1
71.79999999999592,5217.0,5356,1,1
71.89999999999594,5248.0,5371,1,1
71.99999999999591,5301.0,5296,1,1
72.09999999999587,5373.5,5293,1,1
72.1999999999959,5364.0,5218,1,1
72.29999999999592,5281.0,5227,1,1
72.39999999999588,5277.5,5233,1,1
72.49999999999585,5207.0,5249,1,1
72.59999999999587,5229.5,5188,1,1
72.6999999999959,5241.0,5153,1,1
72.79999999999586,5239.5,5214,1,1
72.89999999999583,5168.5,5247,1,1
72.99999999999585,5152.5,5216,1,1
73.09999999999587,5230.5,5256,1,1
73.19999999999584,5248.5,5196,1,1
73.2999999999958,5221.5,5129,1,1
73.39999999999583,5251.5,5099,1,1
73.49999999999585,5177.0,5136,1,1
73.59999999999582,5096.0,5176,1,1
73.69999999999578,5101.0,5245,1,1
73.7999999999958,5153.5,5263,1,1
73.89999999999583,5269.5,5233,1,1
73.9999999999958,5261.0,5209,1,1
74.09999999999576,5221.5,5206,1,1
74.19999999999578,5199.0,5217,1,1
74.2999999999958,5209.5,5220,1,1
74.39999999999577,5221.5,5207,1,1
74.49999999999574,5212.5,5157,1,1
74.59999999999576,5199.5,5103,1,1
74.69999999999578,5130.0,5110,1,1
74.79999999999575,5092.0,5135,1,1
74.89999999999571,5118.5,5179,1,1
74.99999999999574,5149.5,5170,1,1
75.09999999999576,5182.5,5095,1,1
75.19999999999573,5155.5,5078,1,1
75.29999999999569,5073.5,5039,1,1
75.39999999999571,5066.5,5081,1,1
75.49999999999574,5044.5,5097,1,1
75.5999999999957,5096.5,5172,1,1
75.69999999999567,5112.0,5186,1,1
75.79999999999569,5192.0,5147,1,1
75.89999999999571,5174.5,5119,1,1
75.99999999999568,5130.5,5065,1,1
76.09999999999565,5103.5,5071,1,1
76.19999999999567,5058.0,5116,1,1
76.29999999999569,5082.5,5129,1,1
76.39999999999566,5134.5,5130,1,1
76.49999999999562,5129.0,5093,1,1
76.59999999999565,5117.5,5101,1,1
76.69999999999567,5092.5,5056,1,1
76.79999999999563,5089.0,5090,1,1
76.8999999999956,5058.0,5101,1,1
76.99999999999562,5099.5,5045,1,1
77.09999999999565,5090.0,5012,1,1
77.19999999999561,5021.5,4968,1,1
77.29999999999558,4998.5,5024,1,1
77.3999999999956,4965.0,5038,1,1
77.49999999999562,5042.5,5005,1,1
77.59999999999559,5033.5,4981,1,1
77.69999999999555,4992.5,4938,1,1
77.79999999999558,4963.5,4964,1,1
77.8999999999956,4937.0,5025,1,1
77.99999999999557,4979.0,5038,1,1
78.09999999999553,5045.0,5018,1,1
78.19999999999555,5034.5,4982,1,1
78.29999999999558,5009.5,4956,1,1
78.39999999999554,4962.5,4918,1,1
78.49999999999551,4936.0,4880,1,1
78.59999999999553,4899.5,4913,1,1
78.69999999999555,4882.5,4903,1,1
78.79999999999552,4913.0,4963,1,1
78.89999999999549,4916.5,4982,1,1
78.99999999999551,4988.0,4992,1,1
79.09999999999553,4987.5,4917,1,1
79.1999999999955,4976.5,4887,1,1
79.29999999999546,4895.5,4841,1,1
79.39999999999549,4871.0,4869,1,1
79.49999999999551,4842.5,4880,1,1
79.59999999999548,4879.5,4870,1,1
79.69999999999544,4876.5,4869,1,1
79.79999999999546,4867.5,4823,1,1
79.89999999999549,4858.0,4821,1,1
79.99999999999545,4810.5,4853,1,1
80.09999999999542,4829.0,4851,1,1
80.19999999999544,4855.5,4853,1,1
80.29999999999546,4853.5,4858,1,1
80.39999999999543,4851.0,4870,1,1
80.4999999999954,4856.0,4902,1,1
80.59999999999542,4864.5,4911,1,1
80.69999999999544,4878.5,4953,1,1
80.7999999999954,4914.0,4960,1,1
80.89999999999537,4921.0,4950,1,1
80.9999999999954,4964.0,4936,1,1
81.09999999999542,4953.0,4981,1,1
81.19999999999538,4941.0,4969,1,1
81.29999999999535,4944.0,4958,1,1
81.39999999999537,4981.5,4908,1,1
81.4999999999954,4961.0,4848,1,1
81.59999999999536,4945.5,4894,1,1
81.69999999999533,4883.5,4892,1,1
81.79999999999535,4842.0,4912,1,1
81.89999999999537,4898.0,4915,1,1
81.99999999999534,4901.5,4931,1,1
82.0999999999953,4916.0,4941,1,1
82.19999999999533,4924.5,4928,1,1
82.29999999999535,4938.5,4902,1,1
82.39999999999532,4934.0,4875,1,1
82.49999999999528,4915.5,4845,1,1
82.5999999999953,4887.5,4831,1,1
82.69999999999533,4860.5,4854,1,1
82.7999999999953,4832.0,4929,1,1
82.89999999999526,4838.0,4995,1,1
82.99999999999528,4868.5,5021,1,1
83.0999999999953,4950.5,5045,1,1
83.19999999999527,5016.0,4995,1,1
83.29999999999524,5034.0,4932,1,1
83.39999999999526,5037.5,4857,1,1
83.49999999999528,4973.5,4815,1,1
83.59999999999525,4897.0,4841,1,1
83.69999999999521,4834.0,4861,1,1
83.79999999999524,4853.0,4889,1,1
83.89999999999526,4873.0,4897,1,1
83.99999999999523,4897.0,4900,1,1
84.09999999999519,4899.0,4921,1,1
84.19999999999521,4908.0,4941,1,1
84.29999999999524,4933.0,5007,1,1
84.3999999999952,4954.0,4966,1,1
84.49999999999517,5007.0,4916,1,1
84.59999999999519,4944.5,4841,1,1
84.69999999999521,4888.5,4816,1,1
84.79999999999518,4818.5,4826,1,1
84.89999999999515,4818.5,4901,1,1
84.99999999999517,4838.5,4976,1,1
85.09999999999519,4927.0,5039,1,1
85.19999999999516,4997.0,5032,1,1
85.29999999999512,5047.5,4982,1,1
85.39999999999515,5023.0,4995,1,1
85.49999999999517,4978.0,4973,1,1
85.59999999999513,4981.5,4966,1,1
85.6999999999951,4963.5,4906,1,1
85.79999999999512,4952.0,4901,1,1
85.89999999999515,4888.0,4910,1,1
85.99999999999511,4906.5,4925,1,1
86.09999999999508,4919.5,4934,1,1
86.1999999999951,4933.5,4948,1,1
86.29999999999512,4943.5,4994,1,1
86.39999999999509,4958.0,4975,1,1
86.49999999999505,4995.5,4977,1,1
86.59999999999508,4974.5,4902,1,1
86.6999999999951,4965.0,4891,1,1
86.79999999999507,4878.0,4869,1,1
86.89999999999503,4878.5,4861,1,1
86.99999999999505,4861.0,4880,1,1
87.09999999999508,4870.0,4932,1,1
87.19999999999504,4893.0,4979,1,1
87.29999999999501,4955.0,4987,1,1
87.39999999999503,4994.0,4956,1,1
87.49999999999505,4975.5,4923,1,1
87.59999999999502,4938.0,4893,1,1
87.69999999999499,4907.0,4891,1,1
87.79999999999501,4886.5,4876,1,1
87.89999999999503,4885.0,4894,1,1
87.999999999995,4886.5,4898,1,1
88.09999999999496,4898.5,4861,1,1
88.19999999999499,4888.0,4841,1,1
88.29999999999501,4844.0,4787,1,1
88.39999999999498,4827.0,4806,1,1
88.49999999999494,4783.0,4790,1,1
88.59999999999496,4803.0,4809,1,1
88.69999999999499,4792.5,4756,1,1
88.79999999999495,4804.0,4748,1,1
88.89999999999492,4738.5,4773,1,1
88.99999999999494,4754.5,4785,1,1
89.09999999999496,4781.5,4777,1,1
89.19999999999493,4779.0,4824,1,1
89.2999999999949,4786.0,4835,1,1
89.39999999999492,4840.0,4870,1,1
89.49999999999494,4847.0,4822,1,1
89.5999999999949,4864.5,4825,1,1
89.69999999999487,4812.0,4760,1,1
89.7999999999949,4808.0,4779,1,1
89.89999999999492,4749.5,4781,1,1
89.99999999999488,4776.5,4805,1,1
90.09999999999485,4789.5,4832,1,1
90.19999999999487,4818.0,4837,1,1
90.2999999999949,4837.5,4777,1,1
90.39999999999486,4836.0,4765,1,1
90.49999999999483,4821.5,4721,1,1
90.59999999999485,4755.5,4729,1,1
90.69999999999487,4749.0,4802,1,1
90.79999999999484,4719.0,4877,1,1
90.8999999999948,4742.5,4914,1,1
90.99999999999483,4822.5,4870,1,1
91.09999999999485,4902.0,4797,1,1
91.19999999999482,4915.0,4722,1,1
91.29999999999478,4849.5,4647,1,1
91.3999999999948,4773.5,4612,1,1
91.49999999999483,4693.0,4637,1,1
91.5999999999948,4627.0,4677,1,1
91.69999999999476,4616.0,4752,1,1
91.79999999999478,4651.5,4810,1,1
91.8999999999948,4696.5,4841,1,1
91.99999999999477,4775.0,4785,1,1
92.09999999999474,4828.5,4744,1,1
92.19999999999476,4834.5,4672,1,1
92.29999999999478,4763.0,4631,1,1
92.39999999999475,4716.0,4643,1,1
92.49999999999471,4645.5,4654,1,1
