time,AC_Set_Speed,Compressor_Running_Speed,CmdPrcSp,Board_Temp,DC_Bus_Voltage,AC_Enable,IsActVld,IsAnyVld,DrvrOut_IsRunOk,DrvrOut_IsFault,DrvrOut_IsRdy2Run
31.86,1000,4957.99,0,0.0,300.0,1,0,0,1,0,1
31.87,1000,4950.99,0,0.0,300.0,1,0,0,1,0,1
31.88,1000,4943.99,0,0.0,300.0,1,0,0,1,0,1
31.89,1000,4936.99,0,0.0,300.0,1,0,0,1,0,1
31.9,1000,4929.99,0,0.0,300.0,1,0,0,1,0,1
31.91,1000,4922.99,0,0.0,300.0,1,0,0,1,0,1
31.92,1000,4915.99,0,0.0,300.0,1,0,0,1,0,1
31.93,1000,4908.99,0,0.0,300.0,1,0,0,1,0,1
31.94,1000,4901.99,0,0.0,300.0,1,0,0,1,0,1
31.95,1000,4894.99,0,0.0,300.0,1,0,0,1,0,1
31.96,1000,4887.99,0,0.0,300.0,1,0,0,1,0,1
31.97,1000,4880.99,0,0.0,300.0,1,0,0,1,0,1
31.98,1000,4873.99,0,0.0,300.0,1,0,0,1,0,1
31.99,1000,4866.99,0,0.0,300.0,1,0,0,1,0,1
32.0,1000,4859.99,0,0.0,300.0,1,0,0,1,0,1
32.01,1000,4852.99,0,0.0,300.0,1,0,0,1,0,1
32.02,1000,4845.99,0,0.0,300.0,1,0,0,1,0,1
32.03,1000,4838.99,0,0.0,300.0,1,0,0,1,0,1
32.04,1000,4831.99,0,0.0,300.0,1,0,0,1,0,1
32.05,1000,4824.99,0,0.0,300.0,1,0,0,1,0,1
32.06,1000,4817.99,0,0.0,300.0,1,0,0,1,0,1
32.07,1000,4810.99,0,0.0,300.0,1,0,0,1,0,1
32.08,1000,4803.99,0,0.0,300.0,1,0,0,1,0,1
32.09,1000,4796.99,0,0.0,300.0,1,0,0,1,0,1
32.1,1000,4789.99,0,0.0,300.0,1,0,0,1,0,1
32.11,1000,4782.99,0,0.0,300.0,1,0,0,1,0,1
32.12,1000,4775.99,0,0.0,300.0,1,0,0,1,0,1
32.13,1000,4768.99,0,0.0,300.0,1,0,0,1,0,1
32.14,1000,4761.99,0,0.0,300.0,1,0,0,1,0,1
32.15,1000,4754.99,0,0.0,300.0,1,0,0,1,0,1
32.16,1000,4747.99,0,0.0,300.0,1,0,0,1,0,1
32.17,1000,4740.99,0,0.0,300.0,1,0,0,1,0,1
32.18,1000,4733.99,0,0.0,300.0,1,0,0,1,0,1
32.19,1000,4726.99,0,0.0,300.0,1,0,0,1,0,1
32.2,1000,4719.99,0,0.0,300.0,1,0,0,1,0,1
32.21,1000,4712.99,0,0.0,300.0,1,0,0,1,0,1
32.22,1000,4705.99,0,0.0,300.0,1,0,0,1,0,1
32.23,1000,4698.99,0,0.0,300.0,1,0,0,1,0,1
32.24,1000,4691.99,0,0.0,300.0,1,0,0,1,0,1
32.25,1000,4684.99,0,0.0,300.0,1,0,0,1,0,1
32.26,1000,4677.99,0,0.0,300.0,1,0,0,1,0,1
32.27,1000,4670.99,0,0.0,300.0,1,0,0,1,0,1
32.28,1000,4663.99,0,0.0,300.0,1,0,0,1,0,1
32.29,1000,4656.99,0,0.0,300.0,1,0,0,1,0,1
32.3,1000,4649.99,0,0.0,300.0,1,0,0,1,0,1
32.31,1000,4642.99,0,0.0,300.0,1,0,0,1,0,1
32.32,1000,4635.99,0,0.0,300.0,1,0,0,1,0,1
32.33,1000,4628.99,0,0.0,300.0,1,0,0,1,0,1
32.34,1000,4621.99,0,0.0,300.0,1,0,0,1,0,1
32.35,1000,4614.99,0,0.0,300.0,1,0,0,1,0,1
32.36,1000,4607.99,0,0.0,300.0,1,0,0,1,0,1
32.37,1000,4600.99,0,0.0,300.0,1,0,0,1,0,1
32.38,1000,4593.99,0,0.0,300.0,1,0,0,1,0,1
32.39,1000,4586.99,0,0.0,300.0,1,0,0,1,0,1
32.4,1000,4579.99,0,0.0,300.0,1,0,0,1,0,1
32.41,1000,4572.99,0,0.0,300.0,1,0,0,1,0,1
32.42,1000,4565.99,0,0.0,300.0,1,0,0,1,0,1
32.43,1000,4558.99,0,0.0,300.0,1,0,0,1,0,1
32.44,1000,4551.99,0,0.0,300.0,1,0,0,1,0,1
32.45,1000,4544.99,0,0.0,300.0,1,0,0,1,0,1
32.46,1000,4537.99,0,0.0,300.0,1,0,0,1,0,1
32.47,1000,4530.99,0,0.0,300.0,1,0,0,1,0,1
32.48,1000,4523.99,0,0.0,300.0,1,0,0,1,0,1
32.49,1000,4516.99,0,0.0,300.0,1,0,0,1,0,1
32.5,1000,4509.99,0,0.0,300.0,1,0,1,1,0,1
32.51,1000,4502.99,0,0.0,300.0,1,0,1,1,0,1
32.52,1000,4495.99,0,0.0,300.0,1,0,1,1,0,1
32.53,1000,4488.99,0,0.0,300.0,1,0,1,1,0,1
32.54,1000,4481.99,0,0.0,300.0,1,0,1,1,0,1
32.55,1000,4474.99,0,0.0,300.0,1,0,1,1,0,1
32.56,1000,4467.99,0,0.0,300.0,1,0,1,1,0,1
32.57,1000,4460.99,0,0.0,300.0,1,0,1,1,0,1
32.58,1000,4453.99,0,0.0,300.0,1,0,1,1,0,1
32.59,1000,4446.99,0,0.0,300.0,1,0,1,1,0,1
32.6,1000,4439.99,0,0.0,300.0,1,0,1,1,0,1
32.61,1000,4432.99,0,0.0,300.0,1,0,1,1,0,1
32.62,1000,4425.99,0,0.0,300.0,1,0,1,1,0,1
32.63,1000,4418.99,0,0.0,300.0,1,0,1,1,0,1
32.64,1000,4411.99,0,0.0,300.0,1,0,1,1,0,1
32.65,1000,4404.99,0,0.0,300.0,1,0,1,1,0,1
32.66,1000,4397.99,0,0.0,300.0,1,0,1,1,0,1
32.67,1000,4390.99,0,0.0,300.0,1,0,1,1,0,1
32.68,1000,4383.99,0,0.0,300.0,1,0,1,1,0,1
32.69,1000,4376.99,0,0.0,300.0,1,0,1,1,0,1
32.7,1000,4369.99,0,0.0,300.0,1,0,1,1,0,1
32.71,1000,4362.99,0,0.0,300.0,1,0,1,1,0,1
32.72,1000,4355.99,0,0.0,300.0,1,0,1,1,0,1
32.73,1000,4348.99,0,0.0,300.0,1,0,1,1,0,1
32.74,1000,4341.99,0,0.0,300.0,1,0,1,1,0,1
32.75,1000,4334.99,0,0.0,300.0,1,0,1,1,0,1
32.76,1000,4327.99,0,0.0,300.0,1,0,1,1,0,1
32.77,1000,4320.99,0,0.0,300.0,1,0,1,1,0,1
32.78,1000,4313.99,0,0.0,300.0,1,0,1,1,0,1
32.79,1000,4306.99,0,0.0,300.0,1,0,1,1,0,1
32.8,1000,4299.99,0,0.0,300.0,1,0,0,1,0,1
32.81,1000,4292.99,0,0.0,300.0,1,0,0,1,0,1
32.82,1000,4285.99,0,0.0,300.0,1,0,0,1,0,1
32.83,1000,4278.99,0,0.0,300.0,1,0,0,1,0,1
32.84,1000,4271.99,0,0.0,300.0,1,0,0,1,0,1
32.85,1000,4264.99,0,0.0,300.0,1,0,0,1,0,1
32.86,1000,4257.99,0,0.0,300.0,1,0,0,1,0,1
32.87,1000,4250.99,0,0.0,300.0,1,0,0,1,0,1
32.88,1000,4243.99,0,0.0,300.0,1,0,0,1,0,1
32.89,1000,4236.99,0,0.0,300.0,1,0,0,1,0,1
32.9,1000,4229.99,0,0.0,300.0,1,0,0,1,0,1
32.91,1000,4222.99,0,0.0,300.0,1,0,0,1,0,1
32.92,1000,4215.99,0,0.0,300.0,1,0,0,1,0,1
32.93,1000,4208.99,0,0.0,300.0,1,0,0,1,0,1
32.94,1000,4201.99,0,0.0,300.0,1,0,0,1,0,1
32.95,1000,4194.99,0,0.0,300.0,1,0,0,1,0,1
32.96,1000,4187.99,0,0.0,300.0,1,0,0,1,0,1
32.97,1000,4180.99,0,0.0,300.0,1,0,0,1,0,1
32.98,1000,4173.99,0,0.0,300.0,1,0,0,1,0,1
32.99,1000,4166.99,0,0.0,300.0,1,0,0,1,0,1
33.0,1000,4159.99,0,0.0,300.0,1,0,0,1,0,1
33.01,1000,4152.99,0,0.0,300.0,1,0,0,1,0,1
33.02,1000,4145.99,0,0.0,300.0,1,0,0,1,0,1
33.03,1000,4138.99,0,0.0,300.0,1,0,0,1,0,1
33.04,1000,4131.99,0,0.0,300.0,1,0,0,1,0,1
33.05,1000,4124.99,0,0.0,300.0,1,0,0,1,0,1
33.06,1000,4117.99,0,0.0,300.0,1,0,0,1,0,1
33.07,1000,4110.99,0,0.0,300.0,1,0,0,1,0,1
33.08,1000,4103.99,0,0.0,300.0,1,0,0,1,0,1
33.09,1000,4096.99,0,0.0,300.0,1,0,0,1,0,1
33.1,1000,4089.99,0,0.0,300.0,1,0,0,1,0,1
33.11,1000,4082.99,0,0.0,300.0,1,0,0,1,0,1
33.12,1000,4075.99,0,0.0,300.0,1,0,0,1,0,1
33.13,1000,4068.99,0,0.0,300.0,1,0,0,1,0,1
33.14,1000,4061.99,0,0.0,300.0,1,0,0,1,0,1
33.15,1000,4054.99,0,0.0,300.0,1,0,0,1,0,1
33.16,1000,4047.99,0,0.0,300.0,1,0,0,1,0,1
33.17,1000,4041.0,0,0.0,300.0,1,0,0,1,0,1
33.18,1000,4034.0,0,0.0,300.0,1,0,0,1,0,1
33.19,1000,4027.0,0,0.0,300.0,1,0,0,1,0,1
33.2,1000,4020.0,0,0.0,300.0,1,0,0,1,0,1
33.21,1000,4013.0,0,0.0,300.0,1,0,0,1,0,1
33.22,1000,4006.0,0,0.0,300.0,1,0,0,1,0,1
33.23,1000,3999.0,0,0.0,300.0,1,0,0,1,0,1
33.24,1000,3992.0,0,0.0,300.0,1,0,0,1,0,1
33.25,1000,3985.0,0,0.0,300.0,1,0,0,1,0,1
33.26,1000,3978.0,0,0.0,300.0,1,0,0,1,0,1
33.27,1000,3971.0,0,0.0,300.0,1,0,0,1,0,1
33.28,1000,3964.0,0,0.0,300.0,1,0,0,1,0,1
33.29,1000,3957.0,0,0.0,300.0,1,0,0,1,0,1
33.3,1000,3950.0,0,0.0,300.0,1,0,0,1,0,1
33.31,1000,3943.0,0,0.0,300.0,1,0,0,1,0,1
33.32,1000,3936.0,0,0.0,300.0,1,0,0,1,0,1
33.33,1000,3929.0,0,0.0,300.0,1,0,0,1,0,1
33.34,1000,3922.0,0,0.0,300.0,1,0,0,1,0,1
33.35,1000,3915.0,0,0.0,300.0,1,0,0,1,0,1
33.36,1000,3908.0,0,0.0,300.0,1,0,0,1,0,1
33.37,1000,3901.0,0,0.0,300.0,1,0,0,1,0,1
33.38,1000,3894.0,0,0.0,300.0,1,0,0,1,0,1
33.39,1000,3887.0,0,0.0,300.0,1,0,0,1,0,1
33.4,1000,3880.0,0,0.0,300.0,1,0,0,1,0,1
33.41,1000,3873.0,0,0.0,300.0,1,0,0,1,0,1
33.42,1000,3866.0,0,0.0,300.0,1,0,0,1,0,1
33.43,1000,3859.0,0,0.0,300.0,1,0,0,1,0,1
33.44,1000,3852.0,0,0.0,300.0,1,0,0,1,0,1
33.45,1000,3845.0,0,0.0,300.0,1,0,0,1,0,1
33.46,1000,3838.0,0,0.0,300.0,1,0,0,1,0,1
33.47,1000,3831.0,0,0.0,300.0,1,0,0,1,0,1
33.48,1000,3824.0,0,0.0,300.0,1,0,0,1,0,1
33.49,1000,3817.0,0,0.0,300.0,1,0,0,1,0,1
33.5,1000,3810.0,0,0.0,300.0,1,0,0,1,0,1
33.51,1000,3803.0,0,0.0,300.0,1,0,0,1,0,1
33.52,1000,3796.0,0,0.0,300.0,1,0,0,1,0,1
33.53,1000,3789.0,0,0.0,300.0,1,0,0,1,0,1
33.54,1000,3782.0,0,0.0,300.0,1,0,0,1,0,1
33.55,1000,3775.0,0,0.0,300.0,1,0,0,1,0,1
33.56,1000,3768.0,0,0.0,300.0,1,0,0,1,0,1
33.57,1000,3761.0,0,0.0,300.0,1,0,0,1,0,1
33.58,1000,3754.0,0,0.0,300.0,1,0,0,1,0,1
33.59,1000,3747.0,0,0.0,300.0,1,0,0,1,0,1
33.6,1000,3740.0,0,0.0,300.0,1,0,1,1,0,1
33.61,1000,3733.0,0,0.0,300.0,1,0,1,1,0,1
33.62,1000,3726.0,0,0.0,300.0,1,0,1,1,0,1
33.63,1000,3719.0,0,0.0,300.0,1,0,1,1,0,1
33.64,1000,3712.0,0,0.0,300.0,1,0,1,1,0,1
33.65,1000,3705.0,0,0.0,300.0,1,0,1,1,0,1
33.66,1000,3698.0,0,0.0,300.0,1,0,1,1,0,1
33.67,1000,3691.0,0,0.0,300.0,1,0,1,1,0,1
33.68,1000,3684.0,0,0.0,300.0,1,0,1,1,0,1
33.69,1000,3677.0,0,0.0,300.0,1,0,1,1,0,1
33.7,1000,3670.0,0,0.0,300.0,1,0,1,1,0,1
33.71,1000,3663.0,0,0.0,300.0,1,0,1,1,0,1
33.72,1000,3656.0,0,0.0,300.0,1,0,1,1,0,1
33.73,1000,3649.0,0,0.0,300.0,1,0,1,1,0,1
33.74,1000,3642.0,0,0.0,300.0,1,0,1,1,0,1
33.75,1000,3635.0,0,0.0,300.0,1,0,1,1,0,1
33.76,1000,3628.0,0,0.0,300.0,1,0,1,1,0,1
33.77,1000,3621.0,0,0.0,300.0,1,0,1,1,0,1
33.78,1000,3614.0,0,0.0,300.0,1,0,1,1,0,1
33.79,1000,3607.0,0,0.0,300.0,1,0,1,1,0,1
33.8,1000,3600.0,0,0.0,300.0,1,0,1,1,0,1
33.81,1000,3593.0,0,0.0,300.0,1,0,1,1,0,1
33.82,1000,3586.0,0,0.0,300.0,1,0,1,1,0,1
33.83,1000,3579.0,0,0.0,300.0,1,0,1,1,0,1
33.84,1000,3572.0,0,0.0,300.0,1,0,1,1,0,1
33.85,1000,3565.0,0,0.0,300.0,1,0,1,1,0,1
33.86,1000,3558.0,0,0.0,300.0,1,0,1,1,0,1
33.87,1000,3551.0,0,0.0,300.0,1,0,1,1,0,1
33.88,1000,3544.0,0,0.0,300.0,1,0,1,1,0,1
33.89,1000,3537.0,0,0.0,300.0,1,0,1,1,0,1
33.9,1000,3530.0,0,0.0,300.0,1,0,0,1,0,1
33.91,1000,3523.0,0,0.0,300.0,1,0,0,1,0,1
33.92,1000,3516.0,0,0.0,300.0,1,0,0,1,0,1
33.93,1000,3509.0,0,0.0,300.0,1,0,0,1,0,1
33.94,1000,3502.0,0,0.0,300.0,1,0,0,1,0,1
33.95,1000,3495.0,0,0.0,300.0,1,0,0,1,0,1
33.96,1000,3488.0,0,0.0,300.0,1,0,0,1,0,1
33.97,1000,3481.0,0,0.0,300.0,1,0,0,1,0,1
33.98,1000,3474.0,0,0.0,300.0,1,0,0,1,0,1
33.99,1000,3467.0,0,0.0,300.0,1,0,0,1,0,1
34.0,1000,3460.0,0,0.0,300.0,1,0,0,1,0,1
34.01,1000,3453.0,0,0.0,300.0,1,0,0,1,0,1
34.02,1000,3446.0,0,0.0,300.0,1,0,0,1,0,1
34.03,1000,3439.0,0,0.0,300.0,1,0,0,1,0,1
34.04,1000,3432.0,0,0.0,300.0,1,0,0,1,0,1
34.05,1000,3425.0,0,0.0,300.0,1,0,0,1,0,1
34.06,1000,3418.0,0,0.0,300.0,1,0,0,1,0,1
34.07,1000,3411.0,0,0.0,300.0,1,0,0,1,0,1
34.08,1000,3404.0,0,0.0,300.0,1,0,0,1,0,1
34.09,1000,3397.0,0,0.0,300.0,1,0,0,1,0,1
34.1,1000,3390.0,0,0.0,300.0,1,0,0,1,0,1
34.11,1000,3383.0,0,0.0,300.0,1,0,0,1,0,1
34.12,1000,3376.0,0,0.0,300.0,1,0,0,1,0,1
34.13,1000,3369.0,0,0.0,300.0,1,0,0,1,0,1
34.14,1000,3362.0,0,0.0,300.0,1,0,0,1,0,1
34.15,1000,3355.0,0,0.0,300.0,1,0,0,1,0,1
34.16,1000,3348.0,0,0.0,300.0,1,0,0,1,0,1
34.17,1000,3341.0,0,0.0,300.0,1,0,0,1,0,1
34.18,1000,3334.0,0,0.0,300.0,1,0,0,1,0,1
34.19,1000,3327.0,0,0.0,300.0,1,0,0,1,0,1
34.2,1000,3320.0,0,0.0,300.0,1,0,0,1,0,1
34.21,1000,3313.0,0,0.0,300.0,1,0,0,1,0,1
34.22,1000,3306.0,0,0.0,300.0,1,0,0,1,0,1
34.23,1000,3299.0,0,0.0,300.0,1,0,0,1,0,1
34.24,1000,3292.0,0,0.0,300.0,1,0,0,1,0,1
34.25,1000,3285.0,0,0.0,300.0,1,0,0,1,0,1
34.26,1000,3278.0,0,0.0,300.0,1,0,0,1,0,1
34.27,1000,3271.0,0,0.0,300.0,1,0,0,1,0,1
34.28,1000,3264.0,0,0.0,300.0,1,0,0,1,0,1
34.29,1000,3257.0,0,0.0,300.0,1,0,0,1,0,1
34.3,1000,3250.0,0,0.0,300.0,1,0,0,1,0,1
34.31,1000,3243.0,0,0.0,300.0,1,0,0,1,0,1
34.32,1000,3236.0,0,0.0,300.0,1,0,0,1,0,1
34.33,1000,3229.0,0,0.0,300.0,1,0,0,1,0,1
34.34,1000,3222.0,0,0.0,300.0,1,0,0,1,0,1
34.35,1000,3215.0,0,0.0,300.0,1,0,0,1,0,1
34.36,1000,3208.0,0,0.0,300.0,1,0,0,1,0,1
34.37,1000,3201.0,0,0.0,300.0,1,0,0,1,0,1
34.38,1000,3194.0,0,0.0,300.0,1,0,0,1,0,1
34.39,1000,3187.0,0,0.0,300.0,1,0,0,1,0,1
34.4,1000,3180.0,0,0.0,300.0,1,0,0,1,0,1
34.41,1000,3173.0,0,0.0,300.0,1,0,0,1,0,1
34.42,1000,3166.0,0,0.0,300.0,1,0,0,1,0,1
34.43,1000,3159.0,0,0.0,300.0,1,0,0,1,0,1
34.44,1000,3152.0,0,0.0,300.0,1,0,0,1,0,1
34.45,1000,3145.0,0,0.0,300.0,1,0,0,1,0,1
34.46,1000,3138.0,0,0.0,300.0,1,0,0,1,0,1
34.47,1000,3131.0,0,0.0,300.0,1,0,0,1,0,1
34.48,1000,3124.0,0,0.0,300.0,1,0,0,1,0,1
34.49,1000,3117.0,0,0.0,300.0,1,0,0,1,0,1
34.5,1000,3110.0,0,0.0,300.0,1,0,0,1,0,1
34.51,1000,3103.0,0,0.0,300.0,1,0,0,1,0,1
34.52,1000,3096.0,0,0.0,300.0,1,0,0,1,0,1
34.53,1000,3089.0,0,0.0,300.0,1,0,0,1,0,1
34.54,1000,3082.0,0,0.0,300.0,1,0,0,1,0,1
34.55,1000,3075.0,0,0.0,300.0,1,0,0,1,0,1
34.56,1000,3068.0,0,0.0,300.0,1,0,0,1,0,1
34.57,1000,3061.0,0,0.0,300.0,1,0,0,1,0,1
34.58,1000,3054.0,0,0.0,300.0,1,0,0,1,0,1
34.59,1000,3047.0,0,0.0,300.0,1,0,0,1,0,1
34.6,1000,3040.0,0,0.0,300.0,1,0,0,1,0,1
34.61,1000,3033.0,0,0.0,300.0,1,0,0,1,0,1
34.62,1000,3026.0,0,0.0,300.0,1,0,0,1,0,1
34.63,1000,3019.0,0,0.0,300.0,1,0,0,1,0,1
34.64,1000,3012.0,0,0.0,300.0,1,0,0,1,0,1
34.65,1000,3005.0,0,0.0,300.0,1,0,0,1,0,1
34.66,1000,2998.0,0,0.0,300.0,1,0,0,1,0,1
34.67,1000,2991.0,0,0.0,300.0,1,0,0,1,0,1
34.68,1000,2984.0,0,0.0,300.0,1,0,0,1,0,1
34.69,1000,2977.0,0,0.0,300.0,1,0,0,1,0,1
34.7,1000,2970.0,0,0.0,300.0,1,0,1,1,0,1
34.71,1000,2963.0,0,0.0,300.0,1,0,1,1,0,1
34.72,1000,2956.0,0,0.0,300.0,1,0,1,1,0,1
34.73,1000,2949.0,0,0.0,300.0,1,0,1,1,0,1
34.74,1000,2942.0,0,0.0,300.0,1,0,1,1,0,1
34.75,1000,2935.0,0,0.0,300.0,1,0,1,1,0,1
34.76,1000,2928.0,0,0.0,300.0,1,0,1,1,0,1
34.77,1000,2921.0,0,0.0,300.0,1,0,1,1,0,1
34.78,1000,2914.0,0,0.0,300.0,1,0,1,1,0,1
34.79,1000,2907.0,0,0.0,300.0,1,0,1,1,0,1
34.8,1000,2900.0,0,0.0,300.0,1,0,1,1,0,1
34.81,1000,2893.0,0,0.0,300.0,1,0,1,1,0,1
34.82,1000,2886.0,0,0.0,300.0,1,0,1,1,0,1
34.83,1000,2879.0,0,0.0,300.0,1,0,1,1,0,1
34.84,1000,2872.0,0,0.0,300.0,1,0,1,1,0,1
34.85,1000,2865.0,0,0.0,300.0,1,0,1,1,0,1
34.86,1000,2858.0,0,0.0,300.0,1,0,1,1,0,1
34.87,1000,2851.0,0,0.0,300.0,1,0,1,1,0,1
34.88,1000,2844.0,0,0.0,300.0,1,0,1,1,0,1
34.89,1000,2837.0,0,0.0,300.0,1,0,1,1,0,1
34.9,1000,2830.0,0,0.0,300.0,1,0,0,1,0,1
34.91,1000,2823.0,0,0.0,300.0,1,0,0,1,0,1
34.92,1000,2816.0,0,0.0,300.0,1,0,0,1,0,1
34.93,1000,2809.0,0,0.0,300.0,1,0,0,1,0,1
34.94,1000,2802.0,0,0.0,300.0,1,0,0,1,0,1
34.95,1000,2795.0,0,0.0,300.0,1,0,0,1,0,1
34.96,1000,2788.0,0,0.0,300.0,1,0,0,1,0,1
34.97,1000,2781.0,0,0.0,300.0,1,0,0,1,0,1
34.98,1000,2774.0,0,0.0,300.0,1,0,0,1,0,1
34.99,1000,2767.0,0,0.0,300.0,1,0,0,1,0,1
35.0,1000,2760.0,0,0.0,300.0,1,0,0,1,0,1
35.01,1000,2753.0,0,0.0,300.0,1,0,0,1,0,1
35.02,1000,2746.0,0,0.0,300.0,1,0,0,1,0,1
35.03,1000,2739.0,0,0.0,300.0,1,0,0,1,0,1
35.04,1000,2732.0,0,0.0,300.0,1,0,0,1,0,1
35.05,1000,2725.0,0,0.0,300.0,1,0,0,1,0,1
35.06,1000,2718.0,0,0.0,300.0,1,0,0,1,0,1
35.07,1000,2711.0,0,0.0,300.0,1,0,0,1,0,1
35.08,1000,2704.0,0,0.0,300.0,1,0,0,1,0,1
35.09,1000,2697.0,0,0.0,300.0,1,0,0,1,0,1
35.1,1000,2690.0,0,0.0,300.0,1,0,0,1,0,1
35.11,1000,2683.0,0,0.0,300.0,1,0,0,1,0,1
35.12,1000,2676.0,0,0.0,300.0,1,0,0,1,0,1
35.13,1000,2669.0,0,0.0,300.0,1,0,0,1,0,1
35.14,1000,2662.0,0,0.0,300.0,1,0,0,1,0,1
35.15,1000,2655.0,0,0.0,300.0,1,0,0,1,0,1
35.16,1000,2648.0,0,0.0,300.0,1,0,0,1,0,1
35.17,1000,2641.0,0,0.0,300.0,1,0,0,1,0,1
35.18,1000,2634.0,0,0.0,300.0,1,0,0,1,0,1
35.19,1000,2627.0,0,0.0,300.0,1,0,0,1,0,1
35.2,1000,2620.0,0,0.0,300.0,1,0,0,1,0,1
35.21,1000,2613.0,0,0.0,300.0,1,0,0,1,0,1
35.22,1000,2606.0,0,0.0,300.0,1,0,0,1,0,1
35.23,1000,2599.0,0,0.0,300.0,1,0,0,1,0,1
35.24,1000,2592.0,0,0.0,300.0,1,0,0,1,0,1
35.25,1000,2585.0,0,0.0,300.0,1,0,0,1,0,1
35.26,1000,2578.0,0,0.0,300.0,1,0,0,1,0,1
35.27,1000,2571.0,0,0.0,300.0,1,0,0,1,0,1
35.28,1000,2564.0,0,0.0,300.0,1,0,0,1,0,1
35.29,1000,2557.0,0,0.0,300.0,1,0,0,1,0,1
35.3,1000,2550.0,0,0.0,300.0,1,0,0,1,0,1
35.31,1000,2543.0,0,0.0,300.0,1,0,0,1,0,1
35.32,1000,2536.0,0,0.0,300.0,1,0,0,1,0,1
35.33,1000,2529.0,0,0.0,300.0,1,0,0,1,0,1
35.34,1000,2522.0,0,0.0,300.0,1,0,0,1,0,1
35.35,1000,2515.0,0,0.0,300.0,1,0,0,1,0,1
35.36,1000,2508.0,0,0.0,300.0,1,0,0,1,0,1
35.37,1000,2501.0,0,0.0,300.0,1,0,0,1,0,1
35.38,1000,2494.0,0,0.0,300.0,1,0,0,1,0,1
35.39,1000,2487.0,0,0.0,300.0,1,0,0,1,0,1
35.4,1000,2480.0,0,0.0,300.0,1,0,0,1,0,1
35.41,1000,2473.0,0,0.0,300.0,1,0,0,1,0,1
35.42,1000,2466.0,0,0.0,300.0,1,0,0,1,0,1
35.43,1000,2459.0,0,0.0,300.0,1,0,0,1,0,1
35.44,1000,2452.0,0,0.0,300.0,1,0,0,1,0,1
35.45,1000,2445.0,0,0.0,300.0,1,0,0,1,0,1
35.46,1000,2438.0,0,0.0,300.0,1,0,0,1,0,1
35.47,1000,2431.0,0,0.0,300.0,1,0,0,1,0,1
35.48,1000,2424.0,0,0.0,300.0,1,0,0,1,0,1
35.49,1000,2417.0,0,0.0,300.0,1,0,0,1,0,1
35.5,1000,2410.0,0,0.0,300.0,1,0,0,1,0,1
35.51,1000,2403.0,0,0.0,300.0,1,0,0,1,0,1
35.52,1000,2396.0,0,0.0,300.0,1,0,0,1,0,1
35.53,1000,2389.0,0,0.0,300.0,1,0,0,1,0,1
35.54,1000,2382.0,0,0.0,300.0,1,0,0,1,0,1
35.55,1000,2375.0,0,0.0,300.0,1,0,0,1,0,1
35.56,1000,2368.0,0,0.0,300.0,1,0,0,1,0,1
35.57,1000,2361.0,0,0.0,300.0,1,0,0,1,0,1
35.58,1000,2354.0,0,0.0,300.0,1,0,0,1,0,1
35.59,1000,2347.0,0,0.0,300.0,1,0,0,1,0,1
35.6,1000,2340.0,0,0.0,300.0,1,0,0,1,0,1
35.61,1000,2333.0,0,0.0,300.0,1,0,0,1,0,1
35.62,1000,2326.0,0,0.0,300.0,1,0,0,1,0,1
35.63,1000,2319.0,0,0.0,300.0,1,0,0,1,0,1
35.64,1000,2312.0,0,0.0,300.0,1,0,0,1,0,1
35.65,1000,2305.0,0,0.0,300.0,1,0,0,1,0,1
35.66,1000,2298.0,0,0.0,300.0,1,0,0,1,0,1
35.67,1000,2291.0,0,0.0,300.0,1,0,0,1,0,1
35.68,1000,2284.0,0,0.0,300.0,1,0,0,1,0,1
35.69,1000,2277.0,0,0.0,300.0,1,0,0,1,0,1
35.7,1000,2270.0,0,0.0,300.0,1,0,1,1,0,1
35.71,1000,2263.0,0,0.0,300.0,1,0,1,1,0,1
35.72,1000,2256.0,0,0.0,300.0,1,0,1,1,0,1
35.73,1000,2249.0,0,0.0,300.0,1,0,1,1,0,1
35.74,1000,2242.0,0,0.0,300.0,1,0,1,1,0,1
35.75,1000,2235.0,0,0.0,300.0,1,0,1,1,0,1
35.76,1000,2228.0,0,0.0,300.0,1,0,1,1,0,1
35.77,1000,2221.0,0,0.0,300.0,1,0,1,1,0,1
35.78,1000,2214.0,0,0.0,300.0,1,0,1,1,0,1
35.79,1000,2207.0,0,0.0,300.0,1,0,1,1,0,1
35.8,1000,2200.0,0,0.0,300.0,1,0,1,1,0,1
35.81,1000,2193.0,0,0.0,300.0,1,0,1,1,0,1
35.82,1000,2186.0,0,0.0,300.0,1,0,1,1,0,1
35.83,1000,2179.0,0,0.0,300.0,1,0,1,1,0,1
35.84,1000,2172.0,0,0.0,300.0,1,0,1,1,0,1
35.85,1000,2165.0,0,0.0,300.0,1,0,1,1,0,1
35.86,1000,2158.0,0,0.0,300.0,1,0,1,1,0,1
35.87,1000,2151.0,0,0.0,300.0,1,0,1,1,0,1
35.88,1000,2144.0,0,0.0,300.0,1,0,1,1,0,1
35.89,1000,2137.0,0,0.0,300.0,1,0,1,1,0,1
35.9,1000,2130.0,0,0.0,300.0,1,0,1,1,0,1
35.91,1000,2123.0,0,0.0,300.0,1,0,1,1,0,1
35.92,1000,2116.0,0,0.0,300.0,1,0,1,1,0,1
35.93,1000,2109.0,0,0.0,300.0,1,0,1,1,0,1
